Data_year;zone;type_habitat;epoque;nombre_pièces;loyer_moyen;moyenne_loyer_mensuel;surface_moyenne;nombre_observations
2019;69009;maison; 5. Après 2005;4;12,5;1065;85;51
2019;69009;appartement; 5. Après 2005;1;15,7;419;27;107
2019;69009;appartement; 5. Après 2005;2;13,5;583;43;281
2019;69009;appartement; 5. Après 2005;3;11,6;759;65;247
2019;69009;appartement; 5. Après 2005;2;12,6;684;54;244
2019;69009;appartement; 5. Après 2005;2;12,4;678;55;442
2019;69009;appartement;1. Avant 1946 ;2;12,1;632;52;1076
2019;69009;appartement;1. Avant 1946 ;1;15,5;438;28;346
2019;69009;appartement;1. Avant 1946 ;2;12,6;571;45;474
2019;69009;appartement;1. Avant 1946 ;3;11,2;722;64;208
2019;69009;appartement;1. Avant 1946 ;4;;;;48
2019;69009;appartement;1. Avant 1946 ;2;12,5;642;52;344
2019;69009;appartement;1. Avant 1946 ;2;11,9;627;53;732
2019;69009;appartement;2. Entre 1946-1970 ;2;11,3;661;58;678
2019;69009;appartement;2. Entre 1946-1970 ;1;15,1;452;30;87
2019;69009;appartement;2. Entre 1946-1970 ;2;12,3;530;43;213
2019;69009;appartement;2. Entre 1946-1970 ;3;10,4;641;62;244
2019;69009;maison;2. Entre 1946-1970 ;4;10,9;914;84;134
2019;69009;appartement;2. Entre 1946-1970 ;2;12,3;741;60;170
2019;69009;appartement;2. Entre 1946-1970 ;2;11;640;58;508
2019;69009;appartement;3. Entre 1971-1990 ;2;11,6;659;57;811
2019;69009;appartement;3. Entre 1971-1990 ;1;15,1;429;28;210
2019;69009;appartement;3. Entre 1971-1990 ;2;12,3;573;46;331
2019;69009;appartement;3. Entre 1971-1990 ;3;10,4;652;63;158
2019;69009;maison;3. Entre 1971-1990 ;4;10,6;1046;99;112
2019;69009;appartement;3. Entre 1971-1990 ;2;13,6;742;55;192
2019;69009;appartement;3. Entre 1971-1990 ;2;11,1;637;58;619
2019;69009;appartement;4. Entre 1991-2005 ;2;11,8;666;56;696
2019;69009;appartement;4. Entre 1991-2005 ;1;17;426;25;169
2019;69009;appartement;4. Entre 1991-2005 ;2;12,4;595;48;231
2019;69009;appartement;4. Entre 1991-2005 ;3;11;742;67;228
2019;69009;maison;4. Entre 1991-2005 ;4;10,7;938;88;68
2019;69009;appartement;4. Entre 1991-2005 ;2;12,1;677;56;184
2019;69009;appartement;4. Entre 1991-2005 ;2;11,7;661;57;512
2019;69009;appartement;5. Après 2005 ;2;12,5;680;55;686
2019;69009;appartement;5. Après 2005 ;1;15,7;419;27;107
2019;69009;appartement;5. Après 2005 ;2;13,5;583;43;281
2019;69009;appartement;5. Après 2005 ;3;11,6;759;65;247
2019;69009;maison;5. Après 2005 ;4;12,5;1065;85;51
2019;69009;appartement;5. Après 2005 ;2;12,6;684;54;244
2019;69009;appartement;5. Après 2005 ;2;12,4;678;55;442
2019;69009;appartement; ; ;;;;20
2019;69009;appartement; ;3;;;;10
2019;69009;appartement; ;4;;;;10
2019;69009;appartement; ;3;;;;20
2019;69009;appartement; ; ;;;;5
2019;69009;appartement; ;3;;;;3
2019;69009;appartement; ;4;;;;2
2019;69009;appartement; ; ;;;;15
2019;69009;appartement; ;3;;;;7
2019;69009;appartement; ;4;;;;8
2019;69009;appartement; ; ;;;;5
2019;69009;appartement; ;3;;;;5
2019;69009;appartement; ; ;;;;15
2019;69009;appartement; ;3;;;;15
2019;69009;appartement; 1. Avant 1946; ;;;;9
2019;69009;appartement; 1. Avant 1946;3;;;;4
2019;69009;appartement; 1. Avant 1946;4;;;;5
2019;69009;appartement; 1. Avant 1946; ;;;;3
2019;69009;appartement; 1. Avant 1946; ;;;;6
2019;69009;appartement; 2. Entre 1946-1970; ;;;;7
2019;69009;appartement; 2. Entre 1946-1970;3;;;;4
2019;69009;appartement; 2. Entre 1946-1970;4;;;;3
2019;69009;appartement; 2. Entre 1946-1970; ;;;;1
2019;69009;appartement; 2. Entre 1946-1970; ;;;;6
2019;69009;appartement; 3. Entre 1971-1990; ;;;;1
2019;69009;appartement; 3. Entre 1971-1990;3;;;;1
2019;69009;appartement; 3. Entre 1971-1990;4;;;;
2019;69009;appartement; 3. Entre 1971-1990; ;;;;1
2019;69009;appartement; 4. Entre 1991-2005; ;;;;2
2019;69009;appartement; 4. Entre 1991-2005;3;;;;
2019;69009;appartement; 4. Entre 1991-2005;4;;;;2
2019;69009;appartement; 4. Entre 1991-2005; ;;;;2
2019;69009;appartement; 5. Après 2005; ;;;;1
2019;69009;appartement; 5. Après 2005;3;;;;1
2019;69009;appartement; 5. Après 2005;4;;;;
2019;69009;appartement; 5. Après 2005; ;;;;1
2019;69009;appartement;1. Avant 1946 ; ;;;;9
2019;69009;appartement;1. Avant 1946 ;3;;;;9
2019;69009;appartement;1. Avant 1946 ; ;;;;3
2019;69009;appartement;1. Avant 1946 ; ;;;;6
2019;69009;appartement;2. Entre 1946-1970 ; ;;;;7
2019;69009;appartement;2. Entre 1946-1970 ;3;;;;7
2019;69009;appartement;2. Entre 1946-1970 ; ;;;;1
2019;69009;appartement;2. Entre 1946-1970 ; ;;;;6
2019;69009;appartement;3. Entre 1971-1990 ; ;;;;1
2019;69009;appartement;3. Entre 1971-1990 ;3;;;;1
2019;69009;appartement;3. Entre 1971-1990 ; ;;;;1
2019;69009;appartement;4. Entre 1991-2005 ; ;;;;2
2019;69009;appartement;4. Entre 1991-2005 ;3;;;;2
2019;69009;appartement;4. Entre 1991-2005 ; ;;;;2
2019;69009;appartement;5. Après 2005 ; ;;;;1
2019;69009;appartement;5. Après 2005 ;3;;;;1
2019;69009;appartement;5. Après 2005 ; ;;;;1
2019;69009;appartement; ;2;11,9;653;55;3927
2019;69009;appartement; ;1;15,6;432;28;918
2019;69009;appartement; ;2;12,6;574;45;1528
2019;69009;appartement; ;3;11,1;716;65;1078
2019;69009;maison; ;4;10,8;948;88;403
2019;69009;appartement; ;1;15,6;432;28;918
2019;69009;appartement; ;2;12,6;574;45;1528
2019;69009;appartement; ;3;11,1;716;65;1078
2019;69009;maison; ;4;10,8;948;88;403
2019;69009;appartement; ;2;12,5;681;54;1129
2019;69009;appartement; ;1;16,2;438;27;302
2019;69009;appartement; ;2;13,1;597;46;442
2019;69009;appartement; ;3;11,4;745;65;295
2019;69009;maison; ;4;12,3;1132;92;90
2019;69009;appartement; ;2;11,6;642;55;2798
2019;69009;appartement; ;1;15,4;430;28;616
2019;69009;appartement; ;2;12,5;564;45;1086
2019;69009;appartement; ;3;10,9;703;64;783
2019;69009;maison; ;4;10,4;900;87;313
2019;69009;appartement; ;2;12,5;681;54;1129
2019;69009;appartement; ;1;16,2;438;27;302
2019;69009;appartement; ;2;13,1;597;46;442
2019;69009;appartement; ;3;11,4;745;65;295
2019;69009;maison; ;4;12,3;1132;92;90
2019;69009;appartement; ;2;11,6;642;55;2798
2019;69009;appartement; ;1;15,4;430;28;616
2019;69009;appartement; ;2;12,5;564;45;1086
2019;69009;appartement; ;3;10,9;703;64;783
2019;69009;maison; ;4;10,4;900;87;313
2019;69009;appartement; 1. Avant 1946;2;12,1;612;51;1067
2019;69009;appartement; 1. Avant 1946;1;15,5;438;28;346
2019;69009;appartement; 1. Avant 1946;2;12,6;571;45;474
2019;69009;appartement; 1. Avant 1946;3;11;714;65;204
2019;69009;appartement; 1. Avant 1946;4;;;;43
2019;69009;appartement; 1. Avant 1946;2;12,3;630;51;341
2019;69009;appartement; 1. Avant 1946;2;12;603;50;726
2019;69009;appartement; 2. Entre 1946-1970;2;11,1;631;57;671
2019;69009;appartement; 2. Entre 1946-1970;1;15,1;452;30;87
2019;69009;appartement; 2. Entre 1946-1970;2;12,3;530;43;212
2019;69009;appartement; 2. Entre 1946-1970;3;10,4;640;62;241
2019;69009;maison; 2. Entre 1946-1970;4;10,2;833;82;131
2019;69009;appartement; 2. Entre 1946-1970;2;11,8;683;58;169
2019;69009;appartement; 2. Entre 1946-1970;2;10,9;618;57;502
2019;69009;appartement; 3. Entre 1971-1990;2;11,5;660;57;810
2019;69009;appartement; 3. Entre 1971-1990;1;15,1;429;28;210
2019;69009;appartement; 3. Entre 1971-1990;2;12,3;572;47;330
2019;69009;appartement; 3. Entre 1971-1990;3;10,4;652;63;158
2019;69009;maison; 3. Entre 1971-1990;4;10,6;1046;99;112
2019;69009;appartement; 3. Entre 1971-1990;2;13,6;754;55;191
2019;69009;appartement; 3. Entre 1971-1990;2;11,1;637;58;619
2019;69009;appartement; 4. Entre 1991-2005;2;11,8;665;56;694
2019;69009;appartement; 4. Entre 1991-2005;1;17;426;25;169
2019;69009;appartement; 4. Entre 1991-2005;2;12,4;595;48;231
2019;69009;appartement; 4. Entre 1991-2005;3;11;742;67;228
2019;69009;maison; 4. Entre 1991-2005;4;10,7;934;87;66
2019;69009;appartement; 4. Entre 1991-2005;2;12,1;677;56;184
2019;69009;appartement; 4. Entre 1991-2005;2;11,7;660;56;510
2019;69009;appartement; 5. Après 2005;2;12,5;684;55;685
2019;69009;appartement; 5. Après 2005;1;16;417;26;106
2019;69009;appartement; 5. Après 2005;2;13,5;583;43;281
2019;69009;appartement; 5. Après 2005;3;11,6;759;65;247
2019;69009;maison; 5. Après 2005;4;12,5;1065;85;51
2019;69009;appartement; 5. Après 2005;2;12,6;684;54;244
2019;69009;appartement; 5. Après 2005;2;12,4;684;55;441
2019;69009;appartement;1. Avant 1946 ;2;12,1;612;51;1067
2019;69009;appartement;1. Avant 1946 ;1;15,5;438;28;346
2019;69009;appartement;1. Avant 1946 ;2;12,6;571;45;474
2019;69009;appartement;1. Avant 1946 ;3;11;714;65;204
2019;69009;appartement;1. Avant 1946 ;4;;;;43
2019;69009;appartement;1. Avant 1946 ;2;12,3;630;51;341
2019;69009;appartement;1. Avant 1946 ;2;12;603;50;726
2019;69009;appartement;2. Entre 1946-1970 ;2;11,1;631;57;671
2019;69009;appartement;2. Entre 1946-1970 ;1;15,1;452;30;87
2019;69009;appartement;2. Entre 1946-1970 ;2;12,3;530;43;212
2019;69009;appartement;2. Entre 1946-1970 ;3;10,4;640;62;241
2019;69009;maison;2. Entre 1946-1970 ;4;10,2;833;82;131
2019;69009;appartement;2. Entre 1946-1970 ;2;11,8;683;58;169
2019;69009;appartement;2. Entre 1946-1970 ;2;10,9;618;57;502
2019;69009;appartement;3. Entre 1971-1990 ;2;11,5;660;57;810
2019;69009;appartement;3. Entre 1971-1990 ;1;15,1;429;28;210
2019;69009;appartement;3. Entre 1971-1990 ;2;12,3;572;47;330
2019;69009;appartement;3. Entre 1971-1990 ;3;10,4;652;63;158
2019;69009;maison;3. Entre 1971-1990 ;4;10,6;1046;99;112
2019;69009;appartement;3. Entre 1971-1990 ;2;13,6;754;55;191
2019;69009;appartement;3. Entre 1971-1990 ;2;11,1;637;58;619
2019;69009;appartement;4. Entre 1991-2005 ;2;11,8;665;56;694
2019;69009;appartement;4. Entre 1991-2005 ;1;17;426;25;169
2019;69009;appartement;4. Entre 1991-2005 ;2;12,4;595;48;231
2019;69009;appartement;4. Entre 1991-2005 ;3;11;742;67;228
2019;69009;maison;4. Entre 1991-2005 ;4;10,7;934;87;66
2019;69009;appartement;4. Entre 1991-2005 ;2;12,1;677;56;184
2019;69009;appartement;4. Entre 1991-2005 ;2;11,7;660;56;510
2019;69009;appartement;5. Après 2005 ;2;12,5;684;55;685
2019;69009;appartement;5. Après 2005 ;1;16;417;26;106
2019;69009;appartement;5. Après 2005 ;2;13,5;583;43;281
2019;69009;appartement;5. Après 2005 ;3;11,6;759;65;247
2019;69009;maison;5. Après 2005 ;4;12,5;1065;85;51
2019;69009;appartement;5. Après 2005 ;2;12,6;684;54;244
2019;69009;appartement;5. Après 2005 ;2;12,4;684;55;441
2019;69010;appartement; ;2;10,5;717;68;3318
2019;69010;appartement; ;3;;;;68
2019;69010;maison; ;4;9,6;941;98;696
2019;69010;appartement; ;4;;;;163
2019;69010;appartement; ;1;13,4;414;31;395
2019;69010;appartement; ;2;13,2;579;44;1034
2019;69010;appartement; ;3;10,2;680;67;1125
2019;69010;maison; ;4;9,4;834;89;533
2019;69010;appartement; ;1;13,4;415;31;397
2019;69010;appartement; ;2;13;574;44;1047
2019;69010;appartement; ;3;10,1;678;67;1178
2019;69010;maison; ;3;10;946;95;231
2019;69010;appartement; ;1;13,4;414;31;395
2019;69010;appartement; ;2;13,2;579;44;1034
2019;69010;appartement; ;3;10,2;680;67;1125
2019;69010;maison; ;4;9,4;834;89;533
2019;69010;appartement; ;1;13,4;415;31;397
2019;69010;appartement; ;2;13;574;44;1047
2019;69010;appartement; ;3;10,1;678;67;1178
2019;69010;maison; ;4;9,6;941;98;696
2019;69010;appartement; ;2;10,9;723;67;884
2019;69010;maison; ;4;10,6;952;90;143
2019;69010;appartement; ;1;14,1;409;29;118
2019;69010;appartement; ;2;12,4;539;44;289
2019;69010;appartement; ;3;10,1;690;68;334
2019;69010;appartement; ;2;10,4;714;69;2434
2019;69010;maison; ;4;9,3;936;101;553
2019;69010;appartement; ;1;13,1;418;32;279
2019;69010;appartement; ;2;13,3;587;44;758
2019;69010;appartement; ;3;10,1;673;66;844
2019;69010;appartement; ;2;10,9;723;67;884
2019;69010;appartement; ;1;14,1;409;29;118
2019;69010;appartement; ;2;12,4;539;44;289
2019;69010;appartement; ;3;10,1;690;68;334
2019;69010;maison; ;4;10,6;952;90;143
2019;69010;appartement; ;2;10,4;714;69;2434
2019;69010;appartement; ;1;13,1;418;32;279
2019;69010;appartement; ;2;13,3;587;44;758
2019;69010;appartement; ;3;10,1;673;66;844
2019;69010;maison; ;4;9,3;936;101;553
2019;69010;appartement; 1. Avant 1946;2;11;712;65;727
2019;69010;maison; 1. Avant 1946;4;9,8;939;96;113
2019;69010;appartement; 1. Avant 1946;1;13,3;424;32;155
2019;69010;appartement; 1. Avant 1946;2;15,8;672;42;249
2019;69010;appartement; 1. Avant 1946;3;9,6;664;69;210
2019;69010;appartement; 1. Avant 1946;2;10,7;699;66;157
2019;69010;appartement; 1. Avant 1946;2;11,1;715;64;570
2019;69010;appartement; 2. Entre 1946-1970;2;9,9;642;65;652
2019;69010;maison; 2. Entre 1946-1970;4;9,4;773;82;225
2019;69010;appartement; 2. Entre 1946-1970;1;;;;48
2019;69010;appartement; 2. Entre 1946-1970;2;12;507;42;106
2019;69010;appartement; 2. Entre 1946-1970;3;9,7;623;64;273
2019;69010;appartement; 2. Entre 1946-1970;2;10,2;697;68;145
2019;69010;appartement; 2. Entre 1946-1970;2;9,8;623;64;507
2019;69010;appartement; 3. Entre 1971-1990;2;9,7;691;72;447
2019;69010;maison; 3. Entre 1971-1990;4;8,7;912;105;105
2019;69010;appartement; 3. Entre 1971-1990;1;;;;41
2019;69010;appartement; 3. Entre 1971-1990;2;12;548;46;147
2019;69010;appartement; 3. Entre 1971-1990;3;9,5;655;69;154
2019;69010;appartement; 3. Entre 1971-1990;2;10,2;670;66;111
2019;69010;appartement; 3. Entre 1971-1990;2;9,4;704;75;336
2019;69010;appartement; 4. Entre 1991-2005;3;10,1;808;80;441
2019;69010;maison; 4. Entre 1991-2005;4;9,8;1035;105;115
2019;69010;appartement; 4. Entre 1991-2005;1;;;;37
2019;69010;appartement; 4. Entre 1991-2005;2;11,4;553;48;128
2019;69010;appartement; 4. Entre 1991-2005;3;9,9;691;70;161
2019;69010;maison; 4. Entre 1991-2005;3;11,2;900;81;97
2019;69010;appartement; 4. Entre 1991-2005;3;9,5;761;80;344
2019;69010;appartement; 5. Après 2005;2;11;724;66;1051
2019;69010;maison; 5. Après 2005;4;10;978;98;138
2019;69010;appartement; 5. Après 2005;1;14,2;415;29;116
2019;69010;appartement; 5. Après 2005;2;12,5;544;43;417
2019;69010;appartement; 5. Après 2005;3;11,2;725;65;380
2019;69010;appartement; 5. Après 2005;2;11,5;688;60;374
2019;69010;appartement; 5. Après 2005;2;10,8;738;68;677
2019;69010;appartement;1. Avant 1946 ;2;11;712;65;727
2019;69010;appartement;1. Avant 1946 ;1;13,3;424;32;155
2019;69010;appartement;1. Avant 1946 ;2;15,8;672;42;249
2019;69010;appartement;1. Avant 1946 ;3;9,6;664;69;210
2019;69010;maison;1. Avant 1946 ;4;9,8;939;96;113
2019;69010;appartement;1. Avant 1946 ;2;10,7;699;66;157
2019;69010;appartement;1. Avant 1946 ;2;11,1;715;64;570
2019;69010;appartement;2. Entre 1946-1970 ;2;9,9;642;65;652
2019;69010;appartement;2. Entre 1946-1970 ;1;;;;48
2019;69010;appartement;2. Entre 1946-1970 ;2;12;507;42;106
2019;69010;appartement;2. Entre 1946-1970 ;3;9,7;623;64;273
2019;69010;maison;2. Entre 1946-1970 ;4;9,4;773;82;225
2019;69010;appartement;2. Entre 1946-1970 ;2;10,2;697;68;145
2019;69010;appartement;2. Entre 1946-1970 ;2;9,8;623;64;507
2019;69010;appartement;3. Entre 1971-1990 ;2;9,7;691;72;447
2019;69010;appartement;3. Entre 1971-1990 ;1;;;;41
2019;69010;appartement;3. Entre 1971-1990 ;2;12;548;46;147
2019;69010;appartement;3. Entre 1971-1990 ;3;9,5;655;69;154
2019;69010;maison;3. Entre 1971-1990 ;4;8,7;912;105;105
2019;69010;appartement;3. Entre 1971-1990 ;2;10,2;670;66;111
2019;69010;appartement;3. Entre 1971-1990 ;2;9,4;704;75;336
2019;69010;appartement;4. Entre 1991-2005 ;3;10,1;808;80;441
2019;69010;appartement;4. Entre 1991-2005 ;1;;;;37
2019;69010;appartement;4. Entre 1991-2005 ;2;11,4;553;48;128
2019;69010;appartement;4. Entre 1991-2005 ;3;9,9;691;70;161
2019;69010;maison;4. Entre 1991-2005 ;4;9,8;1035;105;115
2019;69010;maison;4. Entre 1991-2005 ;3;11,2;900;81;97
2019;69010;appartement;4. Entre 1991-2005 ;3;9,5;761;80;344
2019;69010;appartement;5. Après 2005 ;2;11;724;66;1051
2019;69010;appartement;5. Après 2005 ;1;14,2;415;29;116
2019;69010;appartement;5. Après 2005 ;2;12,5;544;43;417
2019;69010;appartement;5. Après 2005 ;3;11,2;725;65;380
2019;69010;maison;5. Après 2005 ;4;10;978;98;138
2019;69010;appartement;5. Après 2005 ;2;11,5;688;60;374
2019;69010;appartement;5. Après 2005 ;2;10,8;738;68;677
2019;69010;maison; ;3;10;946;95;231
2019;69010;appartement; ;3;;;;68
2019;69010;appartement; ;4;;;;163
2019;69010;maison; ;3;10;946;95;231
2019;69010;maison; ;3;11;935;85;55
2019;69010;appartement; ;3;;;;15
2019;69010;appartement; ;4;;;;40
2019;69010;maison; ;3;9,6;952;99;176
2019;69010;appartement; ;3;;;;53
2019;69010;appartement; ;4;;;;123
2019;69010;maison; ;3;11;935;85;55
2019;69010;maison; ;3;11;935;85;55
2019;69010;maison; ;3;9,6;952;99;176
2019;69010;maison; ;3;9,6;952;99;176
2019;69010;appartement; 1. Avant 1946;2;10;794;79;80
2019;69010;appartement; 1. Avant 1946;3;;;;36
2019;69010;appartement; 1. Avant 1946;4;;;;44
2019;69010;appartement; 1. Avant 1946; ;;;;20
2019;69010;appartement; 1. Avant 1946;3;9,7;774;80;60
2019;69010;appartement; 2. Entre 1946-1970; ;;;;45
2019;69010;appartement; 2. Entre 1946-1970;3;;;;14
2019;69010;appartement; 2. Entre 1946-1970;4;;;;31
2019;69010;appartement; 2. Entre 1946-1970; ;;;;14
2019;69010;appartement; 2. Entre 1946-1970; ;;;;31
2019;69010;appartement; 3. Entre 1971-1990; ;;;;46
2019;69010;appartement; 3. Entre 1971-1990;3;;;;11
2019;69010;appartement; 3. Entre 1971-1990;4;;;;35
2019;69010;appartement; 3. Entre 1971-1990; ;;;;7
2019;69010;appartement; 3. Entre 1971-1990; ;;;;39
2019;69010;appartement; 4. Entre 1991-2005; ;;;;36
2019;69010;appartement; 4. Entre 1991-2005;3;;;;3
2019;69010;appartement; 4. Entre 1991-2005;4;;;;33
2019;69010;appartement; 4. Entre 1991-2005; ;;;;8
2019;69010;appartement; 4. Entre 1991-2005; ;;;;28
2019;69010;appartement; 5. Après 2005; ;;;;24
2019;69010;appartement; 5. Après 2005;3;;;;4
2019;69010;appartement; 5. Après 2005;4;;;;20
2019;69010;appartement; 5. Après 2005; ;;;;6
2019;69010;appartement; 5. Après 2005; ;;;;18
2019;69010;appartement;1. Avant 1946 ;2;10;794;79;80
2019;69010;appartement;1. Avant 1946 ;3;10;794;79;80
2019;69010;appartement;1. Avant 1946 ; ;;;;20
2019;69010;appartement;1. Avant 1946 ;3;9,7;774;80;60
2019;69010;appartement;2. Entre 1946-1970 ; ;;;;45
2019;69010;appartement;2. Entre 1946-1970 ;3;;;;45
2019;69010;appartement;2. Entre 1946-1970 ; ;;;;14
2019;69010;appartement;2. Entre 1946-1970 ; ;;;;31
2019;69010;appartement;3. Entre 1971-1990 ; ;;;;46
2019;69010;appartement;3. Entre 1971-1990 ;3;;;;46
2019;69010;appartement;3. Entre 1971-1990 ; ;;;;7
2019;69010;appartement;3. Entre 1971-1990 ; ;;;;39
2019;69010;appartement;4. Entre 1991-2005 ; ;;;;36
2019;69010;appartement;4. Entre 1991-2005 ;3;;;;36
2019;69010;appartement;4. Entre 1991-2005 ; ;;;;8
2019;69010;appartement;4. Entre 1991-2005 ; ;;;;28
2019;69010;appartement;5. Après 2005 ; ;;;;24
2019;69010;appartement;5. Après 2005 ;3;;;;24
2019;69010;appartement;5. Après 2005 ; ;;;;6
2019;69010;appartement;5. Après 2005 ; ;;;;18
2019;69010;appartement; ;2;10,7;660;62;3087
2019;69010;appartement; ;1;13,4;414;31;395
2019;69010;appartement; ;2;13,2;579;44;1034
2019;69010;appartement; ;3;10,2;680;67;1125
2019;69010;maison; ;4;9,4;834;89;533
2019;69010;appartement; ;1;13,4;414;31;395
2019;69010;appartement; ;2;13,2;579;44;1034
2019;69010;appartement; ;3;10,2;680;67;1125
2019;69010;maison; ;4;9,4;834;89;533
2019;69010;appartement; ;2;10,8;664;61;829
2019;69010;appartement; ;1;14,1;409;29;118
2019;69010;appartement; ;2;12,6;548;44;284
2019;69010;appartement; ;3;10,1;694;69;324
2019;69010;maison; ;4;10,1;854;84;103
2019;69010;appartement; ;2;10,7;659;62;2258
2019;69010;appartement; ;1;13,2;417;32;277
2019;69010;appartement; ;2;13,4;590;44;750
2019;69010;appartement; ;3;10,2;675;66;801
2019;69010;maison; ;4;9,1;826;91;430
2019;69010;appartement; ;2;10,8;664;61;829
2019;69010;appartement; ;1;14,1;409;29;118
2019;69010;appartement; ;2;12,6;548;44;284
2019;69010;appartement; ;3;10,1;694;69;324
2019;69010;maison; ;4;10,1;854;84;103
2019;69010;appartement; ;2;10,7;659;62;2258
2019;69010;appartement; ;1;13,2;417;32;277
2019;69010;appartement; ;2;13,4;590;44;750
2019;69010;appartement; ;3;10,2;675;66;801
2019;69010;maison; ;4;9,1;826;91;430
2019;69010;appartement; 1. Avant 1946;2;11,8;664;56;647
2019;69010;appartement; 1. Avant 1946;1;13,3;424;32;155
2019;69010;appartement; 1. Avant 1946;2;16,4;691;42;243
2019;69010;appartement; 1. Avant 1946;3;9,5;682;72;180
2019;69010;maison; 1. Avant 1946;4;9,2;886;96;69
2019;69010;appartement; 1. Avant 1946;2;10,4;565;55;137
2019;69010;appartement; 1. Avant 1946;2;12,1;685;56;510
2019;69010;appartement; 2. Entre 1946-1970;2;9,9;619;62;607
2019;69010;appartement; 2. Entre 1946-1970;1;;;;48
2019;69010;appartement; 2. Entre 1946-1970;2;12;506;42;102
2019;69010;appartement; 2. Entre 1946-1970;3;9,7;618;64;263
2019;69010;appartement; 2. Entre 1946-1970;4;9,4;721;77;194
2019;69010;appartement; 2. Entre 1946-1970;2;10,3;650;63;131
2019;69010;appartement; 2. Entre 1946-1970;2;9,8;607;62;476
2019;69010;appartement; 3. Entre 1971-1990;2;10,2;637;62;401
2019;69010;appartement; 3. Entre 1971-1990;1;;;;41
2019;69010;appartement; 3. Entre 1971-1990;2;12,2;566;46;145
2019;69010;appartement; 3. Entre 1971-1990;3;9,3;647;69;145
2019;69010;maison; 3. Entre 1971-1990;4;9,5;788;83;70
2019;69010;appartement; 3. Entre 1971-1990;2;10,1;693;68;104
2019;69010;appartement; 3. Entre 1971-1990;2;10,3;600;58;297
2019;69010;appartement; 4. Entre 1991-2005;2;10,1;677;67;405
2019;69010;appartement; 4. Entre 1991-2005;1;;;;36
2019;69010;appartement; 4. Entre 1991-2005;2;11,5;553;48;127
2019;69010;appartement; 4. Entre 1991-2005;3;9,9;690;70;160
2019;69010;maison; 4. Entre 1991-2005;4;9,1;913;100;82
2019;69010;appartement; 4. Entre 1991-2005;2;10,9;695;64;89
2019;69010;appartement; 4. Entre 1991-2005;2;9,8;670;68;316
2019;69010;appartement; 5. Après 2005;2;10,9;680;62;1027
2019;69010;appartement; 5. Après 2005;1;14,4;414;29;115
2019;69010;appartement; 5. Après 2005;2;12,5;544;43;417
2019;69010;appartement; 5. Après 2005;3;11,2;725;65;377
2019;69010;maison; 5. Après 2005;4;9,4;878;93;118
2019;69010;appartement; 5. Après 2005;2;11,5;676;59;368
2019;69010;appartement; 5. Après 2005;2;10,7;682;64;659
2019;69010;appartement;1. Avant 1946 ;2;11,8;664;56;647
2019;69010;appartement;1. Avant 1946 ;1;13,3;424;32;155
2019;69010;appartement;1. Avant 1946 ;2;16,4;691;42;243
2019;69010;appartement;1. Avant 1946 ;3;9,5;682;72;180
2019;69010;maison;1. Avant 1946 ;4;9,2;886;96;69
2019;69010;appartement;1. Avant 1946 ;2;10,4;565;55;137
2019;69010;appartement;1. Avant 1946 ;2;12,1;685;56;510
2019;69010;appartement;2. Entre 1946-1970 ;2;9,9;619;62;607
2019;69010;appartement;2. Entre 1946-1970 ;1;;;;48
2019;69010;appartement;2. Entre 1946-1970 ;2;12;506;42;102
2019;69010;appartement;2. Entre 1946-1970 ;3;9,7;618;64;263
2019;69010;appartement;2. Entre 1946-1970 ;4;9,4;721;77;194
2019;69010;appartement;2. Entre 1946-1970 ;2;10,3;650;63;131
2019;69010;appartement;2. Entre 1946-1970 ;2;9,8;607;62;476
2019;69010;appartement;3. Entre 1971-1990 ;2;10,2;637;62;401
2019;69010;appartement;3. Entre 1971-1990 ;1;;;;41
2019;69010;appartement;3. Entre 1971-1990 ;2;12,2;566;46;145
2019;69010;appartement;3. Entre 1971-1990 ;3;9,3;647;69;145
2019;69010;maison;3. Entre 1971-1990 ;4;9,5;788;83;70
2019;69010;appartement;3. Entre 1971-1990 ;2;10,1;693;68;104
2019;69010;appartement;3. Entre 1971-1990 ;2;10,3;600;58;297
2019;69010;appartement;4. Entre 1991-2005 ;2;10,1;677;67;405
2019;69010;appartement;4. Entre 1991-2005 ;1;;;;36
2019;69010;appartement;4. Entre 1991-2005 ;2;11,5;553;48;127
2019;69010;appartement;4. Entre 1991-2005 ;3;9,9;690;70;160
2019;69010;maison;4. Entre 1991-2005 ;4;9,1;913;100;82
2019;69010;appartement;4. Entre 1991-2005 ;2;10,9;695;64;89
2019;69010;appartement;4. Entre 1991-2005 ;2;9,8;670;68;316
2019;69010;appartement;5. Après 2005 ;2;10,9;680;62;1027
2019;69010;appartement;5. Après 2005 ;1;14,4;414;29;115
2019;69010;appartement;5. Après 2005 ;2;12,5;544;43;417
2019;69010;appartement;5. Après 2005 ;3;11,2;725;65;377
2019;69010;maison;5. Après 2005 ;4;9,4;878;93;118
2019;69010;appartement;5. Après 2005 ;2;11,5;676;59;368
2019;69010;appartement;5. Après 2005 ;2;10,7;682;64;659
2019;69011;appartement; ;2;9,7;645;66;1640
2019;69011;appartement; ;3;;;;36
2019;69011;maison; ;4;8,8;843;96;322
2019;69011;appartement; ;4;;;;59
2019;69011;appartement; ;1;13,9;423;30;136
2019;69011;appartement; ;2;12,3;529;43;527
2019;69011;appartement; ;3;9,2;607;66;619
